Nome: SAO PAULO - MIRANTE
Codigo Estacao: A701
Latitude: -23.4962888
Longitude: -46.6200666
Altitude: 785.64
Situacao: Operante
Data Inicial: 2025-01-01
Data Final: 2025-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2025-11-18;0900;,2;96,6;21,2;79;
2025-11-18;1000;0;268,2;21,3;75;
2025-11-18;1100;0;1323,7;22,5;71;
2025-11-18;1200;0;1241,4;22,7;68;
2025-11-18;1300;0;1427,8;23,9;63;
2025-11-18;1400;0;1823;23,9;63;
2025-11-18;1500;0;587;22,4;74;
2025-11-18;1600;1,8;768,2;22,4;78;
2025-11-18;1700;0;1158,8;22,5;73;
2025-11-18;1800;,6;1715;23,7;68;
2025-11-18;1900;,2;845,8;21,3;73;
2025-11-18;2000;0;562,7;21,2;72;
2025-11-18;2100;,2;580,4;22,1;64;
2025-11-18;2200;0;24;21,5;60;
2025-11-18;2300;0;-3,5;20,7;64;
2025-11-19;0000;0;-3,5;20,4;64;
2025-11-19;0100;0;-3,5;19,8;62;
2025-11-19;0200;0;-3,3;18,6;61;
2025-11-19;0300;0;-3,5;18,1;63;
2025-11-19;0400;0;-3,5;18;59;
2025-11-19;0500;0;-3,5;17,3;62;
2025-11-19;0600;0;-3,5;17;64;
2025-11-19;0700;0;-3,5;16,6;68;
2025-11-19;0800;0;-3,5;16,1;70;
2025-11-19;0900;0;136,5;16,3;70;
2025-11-19;1000;0;908,9;17,7;64;
2025-11-19;1100;0;1328,3;18,8;62;
2025-11-19;1200;0;1456,4;20,1;56;
2025-11-19;1300;0;1798,8;21,3;50;
2025-11-19;1400;0;2488,8;23;47;
2025-11-19;1500;0;2711,5;23,8;44;
2025-11-19;1600;0;3004,5;24,7;42;
2025-11-19;1700;0;2581,8;24,9;38;
2025-11-19;1800;0;2391,3;25,6;41;
2025-11-19;1900;0;1352,2;23;47;
2025-11-19;2000;0;1121,4;22,4;48;
2025-11-19;2100;0;289,6;20,9;50;
2025-11-19;2200;0;27,5;18,9;56;
2025-11-19;2300;0;-3,5;17,5;66;
2025-11-20;0000;0;-3,5;17,1;70;
2025-11-20;0100;0;-3,5;16,8;72;
2025-11-20;0200;0;-3,5;16,5;74;
2025-11-20;0300;0;-3,5;16,3;72;
2025-11-20;0400;0;-3,3;16,1;75;
2025-11-20;0500;0;-3;16,1;73;
2025-11-20;0600;0;-3;16,2;73;
2025-11-20;0700;0;-1,8;16,4;72;
2025-11-20;0800;0;-3;16,2;72;
2025-11-20;0900;0;59,4;16,6;72;
2025-11-20;1000;0;374;17,3;69;
2025-11-20;1100;0;746,2;17,5;68;
2025-11-20;1200;0;949,6;18,8;64;
2025-11-20;1300;0;1658,7;20,5;57;
2025-11-20;1400;0;2578,5;22,1;50;
2025-11-20;1500;0;2631,3;22,5;48;
2025-11-20;1600;0;3229,4;23,3;41;
2025-11-20;1700;0;2289,2;24,2;46;
2025-11-20;1800;0;2725,4;24,4;46;
2025-11-20;1900;0;1733,2;22,8;51;
2025-11-20;2000;0;981,2;21,9;50;
2025-11-20;2100;0;533,4;20,3;55;
2025-11-20;2200;0;28,3;18,6;59;
2025-11-20;2300;0;-3,5;17,3;63;
2025-11-21;0000;0;-3,5;17;58;
2025-11-21;0100;0;-3,5;16,3;67;
2025-11-21;0200;0;-3,5;15,9;69;
2025-11-21;0300;0;-3,5;15,6;69;
2025-11-21;0400;0;-3,5;15,1;71;
2025-11-21;0500;0;-3,5;14,8;75;
2025-11-21;0600;0;-3,5;14,5;76;
2025-11-21;0700;0;-3,5;14,5;71;
2025-11-21;0800;0;-3,5;14,3;68;
2025-11-21;0900;0;129;14,6;67;
2025-11-21;1000;0;874,7;17;59;
2025-11-21;1100;0;1770,1;19,9;50;
2025-11-21;1200;0;2611,4;21,8;44;
2025-11-21;1300;0;3265,4;24,1;41;
2025-11-21;1400;0;3694,2;26,5;38;
2025-11-21;1500;0;3846,9;28,2;32;
2025-11-21;1600;0;2661,1;28,4;28;
2025-11-21;1700;0;2417;30,4;27;
2025-11-21;1800;0;2362,6;29,9;24;
2025-11-21;1900;0;1994,9;30,9;23;
2025-11-21;2000;0;1212,9;29,7;26;
2025-11-21;2100;0;541,8;27,7;36;
2025-11-21;2200;0;34;25;42;
2025-11-21;2300;0;-3,5;24,3;44;
2025-11-22;0000;0;-3,5;24;45;
2025-11-22;0100;0;-3,5;23,3;44;
2025-11-22;0200;0;-3,5;22,3;45;
2025-11-22;0300;0;-3,5;21,4;52;
2025-11-22;0400;0;-3,5;20,8;56;
2025-11-22;0500;0;-3,5;20,6;54;
2025-11-22;0600;0;-3,5;19,9;57;
2025-11-22;0700;0;-3,5;20,1;58;
2025-11-22;0800;0;-3,5;19,5;61;
2025-11-22;0900;0;117,9;20,3;58;
2025-11-22;1000;0;763;23,1;53;
2025-11-22;1100;0;1374,1;24,3;49;
2025-11-22;1200;0;1629,9;26,6;44;
2025-11-22;1300;0;2835;28,5;39;
2025-11-22;1400;0;2825,5;28,6;36;
2025-11-22;1500;0;1996,5;28,7;36;
2025-11-22;1600;0;1544,6;27,4;51;
2025-11-22;1700;0;2958,8;25,9;52;
2025-11-22;1800;0;170,6;23,6;56;
2025-11-22;1900;1,2;731,8;24,4;64;
2025-11-22;2000;0;1172,6;24,4;57;
2025-11-22;2100;0;442,1;22,4;63;
2025-11-22;2200;0;59,2;21;69;
2025-11-22;2300;0;-3,5;20,2;73;
2025-11-23;0000;0;-2,9;19,7;75;
2025-11-23;0100;0;-2,2;19,2;75;
2025-11-23;0200;0;-2,2;19,1;75;
2025-11-23;0300;0;-1,8;18,6;75;
2025-11-23;0400;0;-1;18,8;77;
2025-11-23;0500;2,8;-2,6;17,9;88;
2025-11-23;0600;0;-,5;17,9;87;
2025-11-23;0700;0;-,8;18,1;86;
2025-11-23;0800;0;,7;18,5;83;
2025-11-23;0900;0;52,9;19;83;
2025-11-23;1000;0;384,8;19,8;80;
2025-11-23;1100;0;1472,6;22,8;66;
2025-11-23;1200;0;1721,2;24,3;64;
2025-11-23;1300;0;2018,8;23,4;62;
2025-11-23;1400;0;1995,2;23,8;61;
2025-11-23;1500;0;1429,5;23,7;61;
2025-11-23;1600;0;1919,4;23,6;61;
2025-11-23;1700;0;2026,3;24,4;58;
2025-11-23;1800;0;2136,7;24,1;60;
2025-11-23;1900;0;1351,2;22;67;
2025-11-23;2000;0;510,1;20,3;75;
2025-11-23;2100;0;57,1;19,6;78;
2025-11-23;2200;0;2,2;19,3;76;
2025-11-23;2300;0;-2;19,5;75;
2025-11-24;0000;0;-1,3;19,5;76;
2025-11-24;0100;0;-,9;19,6;77;
2025-11-24;0200;0;-1,6;19,3;80;
2025-11-24;0300;0;-2,4;19,3;81;
2025-11-24;0400;,2;-3,5;18,9;83;
2025-11-24;0500;1;-3,5;18,2;87;
2025-11-24;0600;,8;-2,4;18;90;
2025-11-24;0700;1,4;-1,4;17,7;92;
2025-11-24;0800;1,8;-1,8;17,1;92;
2025-11-24;0900;,2;21,5;17;92;
2025-11-24;1000;0;123,4;17,2;91;
2025-11-24;1100;0;352,5;18,4;85;
2025-11-24;1200;0;1032,3;19,8;75;
2025-11-24;1300;0;1938,4;21,4;69;
2025-11-24;1400;0;1851,7;22;66;
2025-11-24;1500;0;574,9;21,5;64;
2025-11-24;1600;0;981,9;22,4;59;
2025-11-24;1700;0;978;22,6;59;
2025-11-24;1800;0;274,1;20,3;72;
2025-11-24;1900;0;245,8;19;76;
2025-11-24;2000;0;212,7;18,4;78;
2025-11-24;2100;0;53,5;17,8;79;
2025-11-24;2200;0;9,1;17,4;81;
2025-11-24;2300;0;-2,1;17,2;82;
2025-11-25;0000;0;-1,8;17;86;
2025-11-25;0100;0;-2,4;16,9;85;
2025-11-25;0200;,2;-3;16;90;
2025-11-25;0300;,2;-2,3;15,9;91;
2025-11-25;0400;0;-2;15,3;90;
2025-11-25;0500;,2;-,9;15,2;85;
2025-11-25;0600;,2;-2,4;15,3;84;
2025-11-25;0700;0;-3,4;15,3;83;
2025-11-25;0800;0;-3;15,6;82;
2025-11-25;0900;0;37;15,9;80;
2025-11-25;1000;0;194,2;15,9;85;
2025-11-25;1100;0;571,5;17,7;79;
2025-11-25;1200;0;1119,1;18,7;66;
2025-11-25;1300;0;3028,7;20,9;54;
2025-11-25;1400;0;1686,4;21;56;
2025-11-25;1500;0;2739,7;21,9;54;
2025-11-25;1600;0;2553,7;22,6;53;
2025-11-25;1700;0;1431,1;22,2;56;
2025-11-25;1800;0;1751,9;23,5;51;
2025-11-25;1900;0;2174,4;22,1;53;
2025-11-25;2000;0;1015,5;22;54;
2025-11-25;2100;0;435,8;20,1;59;
2025-11-25;2200;0;43,6;18,6;69;
2025-11-25;2300;0;-3,5;17,7;71;
2025-11-26;0000;0;-3,5;17,2;73;
2025-11-26;0100;0;-3,4;17;76;
2025-11-26;0200;0;-3,5;16,6;76;
2025-11-26;0300;0;-3,5;16,1;79;
2025-11-26;0400;0;-3,5;15,8;80;
2025-11-26;0500;0;-3,5;15,5;83;
2025-11-26;0600;0;-3,5;15,4;84;
2025-11-26;0700;0;-3,5;15,8;82;
2025-11-26;0800;0;-3,5;15;84;
2025-11-26;0900;0;127,1;15,5;84;
2025-11-26;1000;0;740,3;17,1;71;
2025-11-26;1100;0;1836,3;19,1;59;
2025-11-26;1200;0;2541,8;21,5;50;
2025-11-26;1300;0;3139,8;22,9;42;
2025-11-26;1400;0;3699,9;23,5;39;
2025-11-26;1500;0;3874,8;23,7;36;
2025-11-26;1600;0;3739,1;24,3;41;
2025-11-26;1700;0;3564,4;24;35;
2025-11-26;1800;0;3232,4;23,6;34;
2025-11-26;1900;0;2383,3;23,3;32;
2025-11-26;2000;0;1550,6;22,2;40;
2025-11-26;2100;0;623,2;20,3;45;
2025-11-26;2200;0;44,3;18;49;
2025-11-26;2300;0;-3,5;17,3;53;
2025-11-27;0000;0;-3,4;16,7;54;
2025-11-27;0100;0;-3,5;16,3;61;
2025-11-27;0200;0;-3,5;15,7;65;
2025-11-27;0300;0;-3,5;15,1;73;
2025-11-27;0400;0;-3,5;14,8;74;
2025-11-27;0500;0;-3,5;14,6;69;
2025-11-27;0600;0;-3,5;14,4;64;
2025-11-27;0700;0;-3,5;14,1;69;
2025-11-27;0800;0;-3,5;13,7;72;
2025-11-27;0900;0;109,5;14,3;67;
2025-11-27;1000;0;751,6;16,7;65;
2025-11-27;1100;null;null;null;null;
2025-11-27;1200;null;null;null;null;
2025-11-27;1300;0;3260,9;20,7;54;
2025-11-27;1400;0;3573,1;23;51;
2025-11-27;1500;0;3865,3;24,3;45;
2025-11-27;1600;0;3873,4;25,8;45;
2025-11-27;1700;0;3566,4;24,7;50;
2025-11-27;1800;0;2849,1;23,6;52;
2025-11-27;1900;0;1560,3;21,5;59;
2025-11-27;2000;0;994,5;19,8;64;
2025-11-27;2100;0;242,5;18,5;70;
2025-11-27;2200;0;12,7;17,9;72;
2025-11-27;2300;0;-1,9;17,7;75;
2025-11-28;0000;0;-2,2;17,3;78;
2025-11-28;0100;0;-2,4;17;81;
2025-11-28;0200;0;-3,4;16,9;85;
2025-11-28;0300;0;-3,5;17,4;74;
2025-11-28;0400;0;-2,1;17,3;78;
2025-11-28;0500;0;-2,3;17,5;79;
2025-11-28;0600;0;-2,3;17,7;79;
2025-11-28;0700;0;-2,4;17,7;79;
2025-11-28;0800;0;-2,9;17,5;79;
2025-11-28;0900;0;69;17,7;81;
2025-11-28;1000;0;514;19,2;77;
2025-11-28;1100;0;1400,7;21,1;66;
2025-11-28;1200;0;2471,4;22,7;61;
2025-11-28;1300;0;3143;25,4;53;
2025-11-28;1400;0;3538,7;27,4;45;
2025-11-28;1500;0;3502,1;27,7;40;
2025-11-28;1600;0;2684,6;29,4;32;
2025-11-28;1700;0;3340,2;29,9;27;
2025-11-28;1800;0;3007,6;29,1;43;
2025-11-28;1900;0;1542,4;27,8;50;
2025-11-28;2000;0;1045,6;24,6;62;
2025-11-28;2100;0;530,7;23,4;65;
2025-11-28;2200;0;57;21,2;74;
2025-11-28;2300;0;-3,5;20,7;72;
2025-11-29;0000;0;-3,5;20,5;67;
2025-11-29;0100;0;-3,5;20,5;69;
2025-11-29;0200;0;-3,5;20,3;73;
2025-11-29;0300;0;-3,5;19,2;76;
2025-11-29;0400;0;-3,5;18,8;77;
2025-11-29;0500;0;-3,5;18,4;80;
2025-11-29;0600;0;-3,5;17,7;83;
2025-11-29;0700;0;-3,5;17,7;84;
2025-11-29;0800;0;-3,5;17,4;84;
2025-11-29;0900;0;115,3;17,8;81;
2025-11-29;1000;0;781,4;20,8;65;
2025-11-29;1100;0;1694,5;23,7;49;
2025-11-29;1200;0;2482,6;26,3;37;
2025-11-29;1300;0;3086;27,9;31;
2025-11-29;1400;0;3670,1;29,5;28;
2025-11-29;1500;0;3697,6;30,7;26;
2025-11-29;1600;0;3572,4;30,6;21;
2025-11-29;1700;0;3555,7;31,7;23;
2025-11-29;1800;0;2812,1;31,6;28;
2025-11-29;1900;0;2274,3;30,9;29;
2025-11-29;2000;0;1507,8;29,1;28;
2025-11-29;2100;0;653,6;27,2;33;
2025-11-29;2200;0;60,7;24,5;40;
2025-11-29;2300;0;-3,5;23,8;45;
2025-11-30;0000;0;-3,5;22,9;47;
2025-11-30;0100;0;-3,5;22,5;47;
2025-11-30;0200;0;-3,5;21,9;50;
2025-11-30;0300;0;-3,5;21,1;56;
2025-11-30;0400;0;-3,5;20,8;56;
2025-11-30;0500;0;-3,5;20,1;57;
2025-11-30;0600;0;-3,5;19,7;60;
2025-11-30;0700;0;-3,5;19,1;64;
2025-11-30;0800;0;-3,5;18,5;68;
2025-11-30;0900;0;79,7;18,9;68;
2025-11-30;1000;0;816,7;20,9;60;
2025-11-30;1100;0;1691,2;23,3;51;
2025-11-30;1200;0;2516,7;25,7;35;
2025-11-30;1300;0;3200,1;28,3;25;
2025-11-30;1400;0;3645,5;29,1;29;
2025-11-30;1500;0;3718;31,1;25;
2025-11-30;1600;0;3611,7;32,3;25;
2025-11-30;1700;0;3586,7;33;21;
2025-11-30;1800;0;1795,2;32;23;
2025-11-30;1900;0;2262,1;32,9;29;
2025-11-30;2000;0;1474,6;30,9;33;
2025-11-30;2100;0;495,5;25,6;57;
2025-11-30;2200;0;40,7;22,7;67;
2025-11-30;2300;0;-3,5;21,2;74;
2025-12-01;0000;0;-3,5;20,8;76;
2025-12-01;0100;0;-3,5;20,4;79;
2025-12-01;0200;0;-3,1;20,4;77;
2025-12-01;0300;0;-2,7;20,1;78;
2025-12-01;0400;0;-2,5;20,3;77;
2025-12-01;0500;0;-2,6;19,9;77;
2025-12-01;0600;0;-2,6;19,7;78;
2025-12-01;0700;0;-3,3;19,9;79;
2025-12-01;0800;0;-2,8;19,8;79;
2025-12-01;0900;0;71,5;20;77;
2025-12-01;1000;0;589,7;20,9;71;
2025-12-01;1100;0;1326;23,2;66;
2025-12-01;1200;0;2447,2;25,6;54;
2025-12-01;1300;0;3138,6;28,1;45;
2025-12-01;1400;0;3585,1;29,8;40;
2025-12-01;1500;0;3131,6;31,3;31;
2025-12-01;1600;0;1829;31,6;27;
2025-12-01;1700;0;1661;29,2;48;
2025-12-01;1800;0;1891,4;27,5;56;
2025-12-01;1900;0;1647;24,3;67;
2025-12-01;2000;0;265,9;21,9;77;
2025-12-01;2100;0;83,1;21,3;77;
2025-12-01;2200;0;17,9;20,8;80;
2025-12-01;2300;0;-1,4;20,6;81;
2025-12-02;0000;0;-1;20,8;78;
2025-12-02;0100;0;-3,1;20,8;79;
2025-12-02;0200;0;-2,8;20,9;80;
2025-12-02;0300;0;-3,2;20,7;79;
2025-12-02;0400;null;null;null;null;
2025-12-02;0500;null;null;null;null;
2025-12-02;0600;null;null;null;null;
2025-12-02;0700;null;null;null;null;
2025-12-02;0800;null;null;null;null;
2025-12-02;0900;null;null;null;null;
2025-12-02;1000;null;null;null;null;
2025-12-02;1100;null;null;null;null;
2025-12-02;1200;null;null;null;null;
2025-12-02;1300;null;null;null;null;
2025-12-02;1400;null;null;null;null;
2025-12-02;1500;null;null;null;null;
2025-12-02;1600;null;null;null;null;
2025-12-02;1700;null;null;null;null;
2025-12-02;1800;null;null;null;null;
2025-12-02;1900;0;554,7;26,4;52;
2025-12-02;2000;4,2;58,1;21;85;
2025-12-02;2100;,2;351,6;22,5;72;
2025-12-02;2200;0;64,5;21,4;78;
2025-12-02;2300;0;-3,5;21,4;81;
2025-12-03;0000;0;-3,5;21,2;80;
2025-12-03;0100;0;-3,5;20,9;82;
2025-12-03;0200;0;-3,5;20,7;83;
2025-12-03;0300;0;-3,5;20,5;84;
2025-12-03;0400;0;-3,5;20,6;84;
2025-12-03;0500;0;-3,5;20,6;84;
2025-12-03;0600;0;-3,5;20,4;84;
2025-12-03;0700;0;-3,5;19,9;85;
2025-12-03;0800;0;-3,5;19,5;79;
2025-12-03;0900;0;73;19,7;78;
2025-12-03;1000;0;609,3;20,6;77;
2025-12-03;1100;0;1613,2;23,5;66;
2025-12-03;1200;0;2445;24,8;57;
2025-12-03;1300;0;2770,5;26,3;47;
2025-12-03;1400;0;3473,7;28,6;40;
2025-12-03;1500;0;2858,4;28,7;38;
2025-12-03;1600;0;2394,8;30,3;36;
2025-12-03;1700;0;2040;29,2;45;
2025-12-03;1800;0;1537,2;27,6;51;
2025-12-03;1900;0;1840,4;26;59;
2025-12-03;2000;0;459,7;23,2;69;
2025-12-03;2100;0;93,9;22,2;74;
2025-12-03;2200;0;14,4;21,6;73;
2025-12-03;2300;0;-2,3;21,4;74;
2025-12-04;0000;0;-2,4;21,4;73;
2025-12-04;0100;0;-2,2;21;73;
2025-12-04;0200;0;-3;20,8;71;
2025-12-04;0300;0;-2,4;20,8;72;
2025-12-04;0400;0;-2,5;20,4;75;
2025-12-04;0500;0;-2,8;19,7;83;
2025-12-04;0600;3;-1,4;17,2;88;
2025-12-04;0700;0;,2;17,6;83;
2025-12-04;0800;0;,1;17,9;81;
2025-12-04;0900;0;19,2;17,9;79;
2025-12-04;1000;0;102,8;18,2;75;
2025-12-04;1100;0;726,2;19,6;70;
2025-12-04;1200;0;1050,2;20,6;64;
2025-12-04;1300;0;2099,4;22,4;63;
2025-12-04;1400;0;1883,1;22,9;57;
2025-12-04;1500;0;2317,1;24,2;53;
2025-12-04;1600;0;2160,4;24,7;52;
2025-12-04;1700;0;2293,7;24,4;53;
2025-12-04;1800;0;1686,2;22,9;58;
2025-12-04;1900;0;1542,5;22,6;61;
2025-12-04;2000;0;498,1;20,5;72;
2025-12-04;2100;0;129,4;19,9;72;
2025-12-04;2200;0;8,5;18,9;74;
2025-12-04;2300;0;-2,1;19,2;71;
2025-12-05;0000;0;-2,2;18,6;75;
2025-12-05;0100;0;-2,1;18,5;74;
2025-12-05;0200;0;-3,1;18,3;73;
2025-12-05;0300;0;-2,9;18,5;73;
2025-12-05;0400;0;-2,5;18,3;74;
2025-12-05;0500;0;-3,2;17,7;76;
2025-12-05;0600;0;-3,5;17,1;78;
2025-12-05;0700;0;-3,5;16,6;81;
2025-12-05;0800;0;-3,5;16,2;83;
2025-12-05;0900;0;79;16,5;84;
2025-12-05;1000;0;446;17,7;77;
2025-12-05;1100;0;633,6;18,8;71;
2025-12-05;1200;0;1544,4;20;67;
2025-12-05;1300;0;3177,9;23,1;57;
2025-12-05;1400;0;3699,9;24,9;49;
2025-12-05;1500;0;3909,5;27,6;40;
2025-12-05;1600;0;3566,9;29,2;37;
2025-12-05;1700;0;3584,5;28,5;43;
2025-12-05;1800;0;2927,4;28;46;
2025-12-05;1900;0;2124,6;25,1;56;
2025-12-05;2000;0;1281,5;21,9;68;
2025-12-05;2100;0;210,6;21,1;70;
2025-12-05;2200;0;28,9;20,2;71;
2025-12-05;2300;0;-2;20,3;70;
2025-12-06;0000;0;-2,3;20,3;68;
2025-12-06;0100;0;-3,5;20,1;69;
2025-12-06;0200;0;-3,5;19,6;71;
2025-12-06;0300;0;-3,5;19,1;73;
2025-12-06;0400;0;-3,5;18,5;76;
2025-12-06;0500;0;-3,5;18;79;
2025-12-06;0600;0;-3,5;17,7;82;
2025-12-06;0700;0;-3,5;17,9;83;
2025-12-06;0800;0;-3,5;17,8;83;
2025-12-06;0900;0;76,5;18,3;83;
2025-12-06;1000;0;712,8;20,8;74;
2025-12-06;1100;0;1638,2;22,8;64;
2025-12-06;1200;0;2464,4;25,1;55;
2025-12-06;1300;0;3145,1;26,8;49;
2025-12-06;1400;0;3233,2;27,5;47;
2025-12-06;1500;0;2905,6;28,5;39;
2025-12-06;1600;0;3758,4;29,6;35;
2025-12-06;1700;0;2360;30,4;33;
2025-12-06;1800;0;2484;31,8;29;
2025-12-06;1900;0;975,9;28,7;45;
2025-12-06;2000;0;701,3;26,4;55;
2025-12-06;2100;0;333,2;23,8;67;
2025-12-06;2200;0;46,4;22,3;73;
2025-12-06;2300;0;-3,5;22;74;
2025-12-07;0000;0;-3,5;21,9;74;
2025-12-07;0100;0;-3,5;21,7;75;
2025-12-07;0200;0;-3,5;21,8;70;
2025-12-07;0300;0;-3,5;21,3;72;
2025-12-07;0400;0;-3,5;21,2;73;
2025-12-07;0500;0;-3,5;20,7;74;
2025-12-07;0600;0;-3,5;20,6;75;
2025-12-07;0700;0;-3,5;19,9;72;
2025-12-07;0800;0;-3,5;19,9;73;
2025-12-07;0900;0;72,6;20,1;74;
2025-12-07;1000;0;773,9;22,9;63;
2025-12-07;1100;0;1608,5;25,5;54;
2025-12-07;1200;0;2408,6;28,1;44;
2025-12-07;1300;0;3152,6;29,4;42;
2025-12-07;1400;0;3369,1;30,3;37;
2025-12-07;1500;0;3569,9;31,6;32;
2025-12-07;1600;0;3641,8;33,5;28;
2025-12-07;1700;0;2385,1;31,5;37;
2025-12-07;1800;0;1317,9;27,3;59;
2025-12-07;1900;0;972,9;25,5;63;
2025-12-07;2000;0;767,9;25,1;63;
2025-12-07;2100;0;404,4;25,5;62;
2025-12-07;2200;0;72,1;23,9;65;
2025-12-07;2300;0;-3,5;22,6;72;
2025-12-08;0000;0;-3,5;22,3;75;
2025-12-08;0100;0;-3,5;22,2;75;
2025-12-08;0200;0;-2,6;22,5;73;
2025-12-08;0300;0;-3,5;22,2;74;
2025-12-08;0400;0;-3,5;21,5;76;
2025-12-08;0500;0;-3,2;21,5;76;
2025-12-08;0600;0;-2,9;22,1;74;
2025-12-08;0700;0;-2,9;22;75;
2025-12-08;0800;0;-3,3;22,1;73;
2025-12-08;0900;0;101,7;22,5;73;
2025-12-08;1000;0;463,2;24,2;67;
2025-12-08;1100;0;1559,5;26,7;59;
2025-12-08;1200;0;1906,8;27;53;
2025-12-08;1300;0;2494,2;26,9;54;
2025-12-08;1400;0;2494,8;28;49;
2025-12-08;1500;0;3549;30,6;42;
2025-12-08;1600;0;1460,2;26,1;55;
2025-12-08;1700;,4;187,1;21,7;69;
2025-12-08;1800;,2;53,7;21,1;78;
2025-12-08;1900;0;138;21,1;74;
2025-12-08;2000;0;153,8;21,7;70;
2025-12-08;2100;0;59,2;21,8;77;
2025-12-08;2200;0;13,6;21,5;78;
2025-12-08;2300;0;-1,8;21,7;78;
2025-12-09;0000;null;null;null;null;
2025-12-09;0100;0;-,9;21,8;78;
2025-12-09;0200;0;-2,2;21,8;79;
2025-12-09;0300;11,4;-1;19,1;89;
2025-12-09;0400;,2;-1,9;19,6;90;
2025-12-09;0500;,2;-1,8;20;88;
2025-12-09;0600;0;-,7;19,8;88;
2025-12-09;0700;0;-1,4;20,4;87;
2025-12-09;0800;0;-2,3;20,4;85;
2025-12-09;0900;5,2;28,2;20;90;
2025-12-09;1000;,4;144,7;20,7;85;
2025-12-09;1100;0;437,6;21,4;79;
2025-12-09;1200;0;483;21,4;80;
2025-12-09;1300;1;616,5;20,7;85;
2025-12-09;1400;1,8;535,8;20,5;85;
2025-12-09;1500;2;771,5;20,9;84;
2025-12-09;1600;1,4;904,7;21,2;83;
2025-12-09;1700;2,4;745,3;20,7;85;
2025-12-09;1800;1,4;866,8;21,1;83;
2025-12-09;1900;2;420,6;20,6;86;
2025-12-09;2000;2,4;271,5;20,4;86;
2025-12-09;2100;2,8;204,4;20,7;87;
2025-12-09;2200;3,4;21,8;20,7;85;
2025-12-09;2300;1,2;-2,7;20,7;87;
2025-12-10;0000;2,6;-3;20,6;86;
2025-12-10;0100;4,4;-2,9;20,6;87;
2025-12-10;0200;13,2;-,6;20,7;84;
2025-12-10;0300;1;1,3;20,2;86;
2025-12-10;0400;4,6;-,6;19;90;
2025-12-10;0500;3,4;-1,9;20;88;
2025-12-10;0600;,2;-1,7;20,6;85;
2025-12-10;0700;7,2;-,7;18,3;87;
2025-12-10;0800;0;-,6;19,1;83;
2025-12-10;0900;0;30,9;19,7;80;
2025-12-10;1000;0;665,3;21;73;
2025-12-10;1100;0;1380,1;22,2;65;
2025-12-10;1200;,2;2484,1;22,9;59;
2025-12-10;1300;0;2916,8;23,5;54;
2025-12-10;1400;0;3075;24,2;51;
2025-12-10;1500;0;3404,2;25,1;50;
2025-12-10;1600;0;3852,2;26,7;42;
2025-12-10;1700;0;3108,2;26,9;42;
2025-12-10;1800;0;2827,8;27;42;
2025-12-10;1900;0;2234,1;27,1;41;
2025-12-10;2000;0;1711,4;27,2;41;
2025-12-10;2100;0;827,6;26,3;43;
2025-12-10;2200;0;119,2;25,1;49;
2025-12-10;2300;0;-3,5;24,4;51;
2025-12-11;0000;0;-3,5;24,1;52;
2025-12-11;0100;0;-3,5;23,6;52;
2025-12-11;0200;0;-3,5;23,1;54;
2025-12-11;0300;0;-3,5;23;54;
2025-12-11;0400;0;-3,5;22,4;57;
2025-12-11;0500;0;-3,5;22,2;56;
2025-12-11;0600;0;-3,5;21,7;58;
2025-12-11;0700;0;-3,5;21,2;62;
2025-12-11;0800;0;-3,5;21;61;
2025-12-11;0900;0;66,8;20,8;61;
2025-12-11;1000;0;877,8;21,3;61;
2025-12-11;1100;0;1711,4;22,2;53;
2025-12-11;1200;0;2583,8;23,6;49;
2025-12-11;1300;0;3310,7;24,3;45;
2025-12-11;1400;0;3807,2;25,5;40;
2025-12-11;1500;0;null;26,5;34;
2025-12-11;1600;0;null;27,6;30;
2025-12-11;1700;0;3582,8;28,5;29;
2025-12-11;1800;0;2800,8;28,7;30;
2025-12-11;1900;0;2266,1;28,9;29;
2025-12-11;2000;0;1455,9;28,4;30;
2025-12-11;2100;0;596,9;27,6;31;
2025-12-11;2200;0;131,4;26,7;35;
2025-12-11;2300;0;-3,5;25,8;34;
2025-12-12;0000;0;-3,5;25;34;
2025-12-12;0100;0;-3,5;24,6;35;
2025-12-12;0200;0;-3,5;23,7;39;
2025-12-12;0300;0;-3,5;23,4;40;
2025-12-12;0400;0;-3,5;22,8;43;
2025-12-12;0500;0;-3,5;22;47;
2025-12-12;0600;0;-3,5;21,9;46;
2025-12-12;0700;0;-3,5;21,4;48;
2025-12-12;0800;0;-3,5;21,2;49;
2025-12-12;0900;0;70,8;20,8;53;
2025-12-12;1000;0;677,8;23,5;44;
2025-12-12;1100;0;1164,2;25;43;
2025-12-12;1200;0;2290,1;27,3;36;
2025-12-12;1300;0;3214,4;27,9;39;
2025-12-12;1400;0;2763,7;28,2;42;
2025-12-12;1500;0;2138,8;27,7;43;
2025-12-12;1600;0;1604,7;27,9;44;
2025-12-12;1700;0;1141,9;27,9;47;
2025-12-12;1800;0;1075,4;27,6;48;
2025-12-12;1900;5,2;409,2;20,1;84;
2025-12-12;2000;6,2;120,7;20,2;89;
2025-12-12;2100;,2;208,1;20,6;87;
