timestamp,polo,sistema,cultivar,dias_apos_transplante,fase,N_mg_dm3,P_mg_dm3,K_mg_dm3,ph,umidade_solo_pct,temp_solo_c,temp_ar_c,temp_max_c,temp_min_c,umidade_relativa_pct,vpd_kpa,dli_mol_m2_d,chuva_mm,origem_clima,classe_acao,motivo,saude_pct
2026-07-13,Circuito das Frutas-SP,solo_convencional,San Andreas,30,vegetativo,30.5,45.0,163.8,6.44,71.7,17.1,17.3,22.2,11.0,69.9,0.64,16.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-11,Circuito das Frutas-SP,solo_convencional,San Andreas,3,vegetativo,34.1,58.5,150.2,6.36,35.5,17.2,15.7,21.5,7.2,65.1,0.66,25.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-12,Circuito das Frutas-SP,solo_convencional,San Andreas,82,frutificacao,32.2,30.4,100.6,6.02,63.6,18.2,20.0,28.1,11.3,75.8,0.61,28.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-03,Circuito das Frutas-SP,solo_convencional,San Andreas,165,producao,9.6,71.0,90.9,6.36,65.2,17.7,16.9,23.3,10.6,74.6,0.54,30.3,14.2,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-03-23,Circuito das Frutas-SP,solo_convencional,San Andreas,177,producao,67.0,42.4,84.2,5.8,57.0,20.1,19.9,26.0,12.7,83.9,0.42,40.7,6.2,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-08-21,Circuito das Frutas-SP,solo_convencional,San Andreas,161,producao,36.7,53.7,178.0,6.22,79.9,15.9,16.2,22.9,10.3,71.1,0.58,35.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-24,Circuito das Frutas-SP,solo_convencional,San Andreas,159,producao,26.1,57.5,153.4,6.33,74.1,17.6,17.4,22.6,12.7,73.8,0.57,33.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-11,Circuito das Frutas-SP,solo_convencional,San Andreas,3,vegetativo,36.0,49.8,270.8,6.11,60.0,14.1,15.2,19.2,11.3,82.9,0.34,26.5,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-10-13,Circuito das Frutas-SP,solo_convencional,San Andreas,124,producao,10.7,47.4,103.7,6.31,62.0,17.5,17.8,24.0,12.0,71.0,0.64,32.9,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-04-17,Circuito das Frutas-SP,solo_convencional,San Andreas,143,producao,38.2,53.2,90.6,6.38,73.0,17.5,18.0,23.3,11.1,61.7,0.81,35.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-02,Circuito das Frutas-SP,solo_convencional,San Andreas,87,frutificacao,22.1,73.9,117.2,6.02,33.9,15.7,14.2,19.7,6.6,68.3,0.56,24.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-28,Circuito das Frutas-SP,solo_convencional,San Andreas,41,floracao,21.4,52.9,138.7,6.02,63.9,22.3,23.3,29.6,16.8,88.8,0.36,40.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-29,Circuito das Frutas-SP,solo_convencional,San Andreas,114,producao,65.7,42.2,87.3,6.45,78.1,20.9,20.5,26.1,16.0,77.7,0.59,35.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-03,Circuito das Frutas-SP,solo_convencional,San Andreas,87,frutificacao,37.6,31.3,98.3,7.9,63.7,20.0,18.6,25.4,11.0,62.1,0.83,33.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-24,Circuito das Frutas-SP,solo_convencional,San Andreas,73,frutificacao,34.0,63.2,87.6,5.61,80.3,20.9,21.5,27.5,15.6,84.4,0.45,43.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-24,Circuito das Frutas-SP,solo_convencional,San Andreas,172,producao,22.2,60.9,180.0,6.5,62.4,19.6,19.6,24.3,14.2,69.8,0.73,40.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-19,Circuito das Frutas-SP,solo_convencional,San Andreas,64,floracao,37.6,31.3,129.2,7.06,78.1,21.6,21.4,25.2,16.0,77.4,0.63,41.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-11-23,Circuito das Frutas-SP,solo_convencional,San Andreas,174,producao,23.3,78.6,164.7,5.95,15.1,19.3,18.8,24.3,13.2,73.7,0.62,45.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-03-11,Circuito das Frutas-SP,solo_convencional,San Andreas,122,producao,27.3,46.1,167.1,6.41,86.9,21.6,21.2,26.6,17.4,63.9,0.92,36.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-07,Circuito das Frutas-SP,solo_convencional,San Andreas,166,producao,20.3,126.7,132.4,5.83,80.1,18.0,18.5,24.8,11.2,83.3,0.41,34.4,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-26,Circuito das Frutas-SP,solo_convencional,San Andreas,75,frutificacao,5.8,44.5,172.7,6.06,56.1,15.6,18.0,22.7,12.6,70.2,0.66,35.3,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-03-21,Circuito das Frutas-SP,solo_convencional,San Andreas,4,vegetativo,23.7,76.7,156.7,5.54,57.3,22.2,20.5,27.7,11.7,75.3,0.64,41.0,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-28,Circuito das Frutas-SP,solo_convencional,San Andreas,89,frutificacao,30.0,69.9,179.9,7.96,78.7,21.3,20.8,27.0,14.8,88.3,0.33,33.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-17,Circuito das Frutas-SP,solo_convencional,San Andreas,38,floracao,44.5,56.0,176.9,6.18,44.9,22.3,21.8,28.0,19.0,86.4,0.41,29.1,3.0,observado_horario_agregado,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-08,Circuito das Frutas-SP,solo_convencional,San Andreas,77,frutificacao,24.4,36.3,149.2,6.19,88.9,16.4,16.3,21.7,10.2,67.9,0.63,37.0,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-13,Circuito das Frutas-SP,solo_convencional,San Andreas,155,producao,38.7,64.9,152.2,5.81,62.9,22.1,22.8,28.0,17.7,70.6,0.85,37.6,1.7,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-24,Circuito das Frutas-SP,solo_convencional,San Andreas,1,vegetativo,36.8,45.9,103.2,5.95,34.7,21.1,22.6,30.1,16.2,71.5,0.82,40.9,6.4,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-09-06,Circuito das Frutas-SP,solo_convencional,San Andreas,141,producao,43.5,52.8,177.7,5.97,16.3,19.2,20.4,24.4,14.4,56.0,1.03,21.6,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-30,Circuito das Frutas-SP,solo_convencional,San Andreas,21,vegetativo,32.3,40.6,101.9,5.71,56.5,15.5,16.5,21.0,12.6,61.4,0.75,21.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-11,Circuito das Frutas-SP,solo_convencional,San Andreas,68,frutificacao,38.0,9.4,95.0,6.44,69.6,18.9,19.1,24.4,13.7,83.1,0.42,42.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-31,Circuito das Frutas-SP,solo_convencional,San Andreas,26,vegetativo,28.7,38.1,90.4,5.63,89.7,24.3,25.7,33.3,18.9,79.5,0.72,53.2,8.0,sazonal_sintetico,3,proteger: calor do ar,82
2026-06-28,Circuito das Frutas-SP,solo_convencional,San Andreas,93,frutificacao,41.9,30.0,89.2,5.73,18.5,15.8,15.3,21.0,9.3,69.1,0.58,27.8,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-30,Circuito das Frutas-SP,solo_convencional,San Andreas,121,producao,38.7,77.4,91.6,6.29,82.4,16.7,17.3,23.0,10.9,65.0,0.72,18.2,3.8,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-07,Circuito das Frutas-SP,solo_convencional,San Andreas,150,producao,81.1,50.6,84.5,6.09,55.9,22.7,22.8,29.1,18.4,73.1,0.81,46.7,12.8,observado_horario_agregado,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-23,Circuito das Frutas-SP,solo_convencional,San Andreas,149,producao,29.1,65.3,143.2,6.31,61.8,21.6,21.7,27.9,14.6,71.4,0.78,36.1,24.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-21,Circuito das Frutas-SP,solo_convencional,San Andreas,100,frutificacao,31.8,54.9,81.9,5.58,72.2,16.3,17.2,24.1,12.1,63.4,0.74,15.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-19,Circuito das Frutas-SP,solo_convencional,San Andreas,45,floracao,86.9,47.7,162.7,6.38,83.0,14.3,15.0,21.5,8.2,67.6,0.59,27.0,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-09-01,Circuito das Frutas-SP,solo_convencional,San Andreas,68,frutificacao,26.0,75.4,162.4,6.14,87.1,14.7,14.1,23.3,6.6,66.9,0.57,26.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-02,Circuito das Frutas-SP,solo_convencional,San Andreas,45,floracao,37.9,43.9,148.6,5.66,59.5,21.6,22.2,27.8,19.7,90.2,0.29,32.4,29.0,observado_horario_agregado,0,condições dentro do ideal,100
2026-02-26,Circuito das Frutas-SP,solo_convencional,San Andreas,23,vegetativo,21.2,33.7,130.9,6.16,113.8,23.3,21.7,28.2,17.6,75.3,0.69,38.8,8.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-06,Circuito das Frutas-SP,solo_convencional,San Andreas,22,vegetativo,26.1,18.5,148.4,6.18,68.2,21.0,22.5,27.7,17.3,83.8,0.49,43.1,2.8,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-28,Circuito das Frutas-SP,solo_convencional,San Andreas,118,producao,31.7,36.7,84.8,6.27,77.6,15.6,14.0,19.6,8.5,66.8,0.57,27.0,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-13,Circuito das Frutas-SP,solo_convencional,San Andreas,132,producao,33.6,33.6,158.8,6.44,78.1,22.5,22.7,30.6,18.2,80.9,0.63,40.6,23.8,observado_horario_agregado,0,condições dentro do ideal,100
2026-04-09,Circuito das Frutas-SP,solo_convencional,San Andreas,113,producao,38.2,37.5,86.3,5.59,67.6,19.2,20.4,26.9,14.1,75.6,0.63,33.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-18,Circuito das Frutas-SP,solo_convencional,San Andreas,144,producao,35.3,58.0,121.8,5.9,25.6,21.4,21.5,26.9,18.3,90.7,0.27,30.0,15.8,observado_horario_agregado,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-03-28,Circuito das Frutas-SP,solo_convencional,San Andreas,110,frutificacao,38.8,78.1,170.5,5.92,64.3,20.9,19.9,25.8,12.6,79.5,0.53,52.3,5.3,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-02,Circuito das Frutas-SP,solo_convencional,San Andreas,177,producao,29.9,30.2,173.9,5.59,19.8,18.8,18.3,25.2,10.5,80.1,0.47,40.3,6.9,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-03,Circuito das Frutas-SP,solo_convencional,San Andreas,104,frutificacao,23.2,72.4,86.3,7.09,60.7,20.3,19.4,25.2,13.9,68.6,0.74,30.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-07,Circuito das Frutas-SP,solo_convencional,San Andreas,98,frutificacao,31.4,52.6,86.6,6.47,76.9,19.6,18.1,23.3,11.4,72.4,0.62,27.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-29,Circuito das Frutas-SP,solo_convencional,San Andreas,157,producao,26.2,62.8,98.0,5.98,73.9,20.3,20.7,26.2,13.6,65.1,0.87,32.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-09,Circuito das Frutas-SP,solo_convencional,San Andreas,86,frutificacao,41.9,59.9,85.6,6.37,59.6,19.9,20.4,26.9,14.1,75.6,0.63,33.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-25,Circuito das Frutas-SP,solo_convencional,San Andreas,95,frutificacao,40.1,207.9,117.7,6.37,75.0,13.4,15.1,20.9,7.9,58.2,0.73,32.0,13.5,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-19,Circuito das Frutas-SP,solo_convencional,San Andreas,16,vegetativo,37.4,49.5,95.4,6.36,82.9,18.2,20.3,24.6,15.4,68.3,0.79,31.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-28,Circuito das Frutas-SP,solo_convencional,San Andreas,123,producao,31.7,77.5,171.9,5.57,82.5,23.5,22.2,29.0,14.4,79.6,0.6,46.1,7.7,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-17,Circuito das Frutas-SP,solo_convencional,San Andreas,176,producao,23.2,59.6,84.2,6.23,22.7,17.7,18.6,24.5,14.2,61.3,0.84,25.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-11,Circuito das Frutas-SP,solo_convencional,San Andreas,44,floracao,36.8,76.0,94.6,4.65,86.8,21.0,21.5,27.0,16.4,68.0,0.85,38.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-19,Circuito das Frutas-SP,solo_convencional,San Andreas,28,vegetativo,44.9,47.8,360.5,6.25,81.1,15.0,15.0,21.5,8.2,67.6,0.59,27.0,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-22,Circuito das Frutas-SP,solo_convencional,San Andreas,79,frutificacao,22.5,45.5,138.8,5.65,66.2,15.6,15.0,21.0,11.3,84.5,0.31,30.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-16,Circuito das Frutas-SP,solo_convencional,San Andreas,139,producao,41.4,41.2,156.8,5.85,63.0,16.5,16.1,21.5,10.1,52.7,0.85,28.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-08,Circuito das Frutas-SP,solo_convencional,San Andreas,50,floracao,21.6,68.8,154.7,6.24,72.3,15.3,15.9,22.8,9.6,57.2,0.78,24.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-06,Circuito das Frutas-SP,solo_convencional,San Andreas,111,producao,44.9,46.4,123.2,6.31,117.7,23.1,22.6,31.0,16.9,71.5,0.81,37.1,7.8,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-12-25,Circuito das Frutas-SP,solo_convencional,San Andreas,93,frutificacao,25.3,35.5,80.6,5.95,80.8,19.9,21.2,26.4,13.4,78.0,0.61,46.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-30,Circuito das Frutas-SP,solo_convencional,San Andreas,123,producao,6.0,46.6,171.1,5.8,57.5,18.4,15.9,23.8,8.5,69.5,0.6,35.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-12-13,Circuito das Frutas-SP,solo_convencional,San Andreas,57,floracao,43.4,56.4,85.7,6.25,84.2,20.9,21.2,25.7,15.8,67.5,0.84,48.4,10.1,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-05,Circuito das Frutas-SP,solo_convencional,San Andreas,99,frutificacao,27.5,65.2,176.1,6.2,84.0,19.4,19.3,26.8,13.2,75.0,0.61,34.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-30,Circuito das Frutas-SP,solo_convencional,San Andreas,51,floracao,20.8,51.2,125.5,5.54,17.6,18.6,18.1,23.4,13.7,62.6,0.8,36.5,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-04-15,Circuito das Frutas-SP,solo_convencional,San Andreas,162,producao,22.5,5.7,152.7,5.78,61.6,16.7,18.1,23.8,13.2,76.8,0.53,33.1,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-05,Circuito das Frutas-SP,solo_convencional,San Andreas,167,producao,31.7,64.2,154.4,5.97,61.5,18.5,19.6,24.6,17.1,83.1,0.41,50.6,0.0,observado_horario_agregado,0,condições dentro do ideal,100
2026-12-10,Circuito das Frutas-SP,solo_convencional,San Andreas,127,producao,42.7,32.4,114.2,6.12,63.4,21.9,22.5,27.4,18.2,67.7,0.9,49.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-22,Circuito das Frutas-SP,solo_convencional,San Andreas,3,vegetativo,23.7,47.6,301.0,5.61,66.7,16.2,15.0,21.0,11.3,84.5,0.31,30.1,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-15,Circuito das Frutas-SP,solo_convencional,San Andreas,104,frutificacao,31.8,49.2,159.9,5.91,77.9,19.9,22.7,29.4,16.3,81.4,0.57,42.4,10.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-23,Circuito das Frutas-SP,solo_convencional,San Andreas,64,floracao,31.0,64.1,117.9,6.09,87.2,22.0,19.4,26.0,13.1,73.1,0.65,32.6,3.2,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-25,Circuito das Frutas-SP,solo_convencional,San Andreas,78,frutificacao,25.2,192.1,113.1,6.12,57.1,21.3,21.2,26.4,13.4,78.0,0.61,46.4,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-22,Circuito das Frutas-SP,solo_convencional,San Andreas,112,producao,33.9,44.4,90.0,5.71,55.0,16.3,15.0,21.0,11.3,84.5,0.31,30.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-06,Circuito das Frutas-SP,solo_convencional,San Andreas,62,floracao,60.3,66.4,163.1,6.04,59.9,17.5,15.6,22.4,9.0,54.8,0.8,18.5,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-14,Circuito das Frutas-SP,solo_convencional,San Andreas,60,floracao,26.5,74.3,92.8,5.84,24.6,22.0,21.8,28.9,18.6,82.3,0.51,34.7,1.2,observado_horario_agregado,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-18,Circuito das Frutas-SP,solo_convencional,San Andreas,69,frutificacao,41.7,74.2,89.3,4.33,72.1,16.9,18.5,23.5,11.6,66.9,0.74,30.1,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-03-06,Circuito das Frutas-SP,solo_convencional,San Andreas,38,floracao,23.2,39.6,95.6,6.31,55.9,23.2,22.7,27.8,17.2,92.4,0.24,41.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-23,Circuito das Frutas-SP,solo_convencional,San Andreas,131,producao,41.2,79.5,89.0,7.29,83.2,23.6,24.5,32.4,17.7,72.0,0.89,43.4,22.5,sazonal_sintetico,3,proteger: calor do ar,82
2026-10-13,Circuito das Frutas-SP,solo_convencional,San Andreas,126,producao,26.0,60.8,158.0,5.6,31.1,18.2,17.8,24.0,12.0,71.0,0.64,32.9,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-25,Circuito das Frutas-SP,solo_convencional,San Andreas,4,vegetativo,22.3,46.0,104.6,5.9,62.6,15.7,15.1,20.9,7.9,58.2,0.73,32.0,13.5,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-04,Circuito das Frutas-SP,solo_convencional,San Andreas,6,vegetativo,3.6,34.1,141.7,5.56,67.3,14.5,14.7,21.8,9.8,61.8,0.67,25.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-26,Circuito das Frutas-SP,solo_convencional,San Andreas,157,producao,32.2,71.1,142.7,4.42,59.1,21.3,22.3,28.0,13.9,68.6,0.87,52.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-03-02,Circuito das Frutas-SP,solo_convencional,San Andreas,30,vegetativo,33.6,34.0,91.7,6.0,82.8,18.7,19.5,25.9,13.2,77.4,0.57,38.6,15.2,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-23,Circuito das Frutas-SP,solo_convencional,San Andreas,143,producao,29.0,52.4,122.5,6.29,71.1,21.1,19.4,26.0,13.1,73.1,0.65,32.6,3.2,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-12,Circuito das Frutas-SP,solo_convencional,San Andreas,32,vegetativo,27.9,43.5,163.9,6.09,121.3,13.8,14.7,21.6,8.8,50.8,0.81,26.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-21,Circuito das Frutas-SP,solo_convencional,San Andreas,122,producao,33.8,72.2,85.1,5.51,84.5,19.7,19.6,24.3,13.3,62.4,0.87,40.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-27,Circuito das Frutas-SP,solo_convencional,San Andreas,122,producao,25.7,58.5,143.1,5.68,89.3,22.1,21.3,27.6,14.3,80.1,0.56,38.4,5.3,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-11,Circuito das Frutas-SP,solo_convencional,San Andreas,176,producao,21.5,70.6,331.4,6.25,79.8,17.1,19.0,24.2,12.5,66.8,0.76,23.8,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-09-16,Circuito das Frutas-SP,solo_convencional,San Andreas,100,frutificacao,27.6,62.2,84.0,5.89,56.6,15.0,16.7,23.5,10.6,67.9,0.65,29.5,2.1,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-19,Circuito das Frutas-SP,solo_convencional,San Andreas,140,producao,25.5,30.1,112.5,4.5,89.0,16.0,15.0,21.5,8.2,67.6,0.59,27.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-17,Circuito das Frutas-SP,solo_convencional,San Andreas,63,floracao,23.2,75.2,161.2,5.69,77.7,16.9,16.4,22.8,10.4,62.8,0.72,31.9,13.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-18,Circuito das Frutas-SP,solo_convencional,San Andreas,7,vegetativo,27.7,48.8,125.3,7.55,63.6,15.8,15.2,22.9,6.3,67.1,0.61,31.1,6.1,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-16,Circuito das Frutas-SP,solo_convencional,San Andreas,30,vegetativo,36.4,72.1,123.2,6.1,35.7,15.8,16.0,22.3,8.4,70.7,0.58,24.2,10.1,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-14,Circuito das Frutas-SP,solo_convencional,San Andreas,165,producao,26.2,39.7,102.8,5.71,55.3,20.9,19.6,26.4,13.3,70.2,0.72,40.0,1.3,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-15,Circuito das Frutas-SP,solo_convencional,San Andreas,10,vegetativo,38.2,64.6,97.6,6.3,23.6,21.8,21.6,28.8,19.0,83.4,0.45,31.0,30.8,observado_horario_agregado,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-02-15,Circuito das Frutas-SP,solo_convencional,San Andreas,157,producao,21.1,48.7,90.8,5.59,105.7,24.5,22.7,29.4,16.3,81.4,0.57,42.4,10.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-12,Circuito das Frutas-SP,solo_convencional,San Andreas,106,frutificacao,41.4,56.0,104.5,7.58,61.9,18.1,19.0,25.2,12.1,68.6,0.73,20.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-03-13,Circuito das Frutas-SP,solo_convencional,San Andreas,50,floracao,28.6,55.6,167.4,6.3,32.4,20.1,19.8,24.6,15.3,79.1,0.54,37.5,6.6,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-30,Circuito das Frutas-SP,solo_convencional,San Andreas,78,frutificacao,32.3,48.4,136.7,6.25,66.6,16.9,17.3,23.0,10.9,65.0,0.72,18.2,3.8,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-23,Circuito das Frutas-SP,solo_convencional,San Andreas,91,frutificacao,64.3,71.4,89.2,5.79,68.4,21.8,21.7,27.9,14.6,71.4,0.78,36.1,24.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-08-20,Circuito das Frutas-SP,solo_convencional,San Andreas,106,frutificacao,29.8,57.1,105.7,6.29,58.4,13.9,14.8,20.7,7.7,52.8,0.79,27.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-10,Circuito das Frutas-SP,solo_convencional,San Andreas,33,vegetativo,43.9,78.3,92.0,5.74,67.0,21.8,22.7,30.5,16.1,84.3,0.48,43.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-24,Circuito das Frutas-SP,solo_convencional,San Andreas,108,frutificacao,87.0,31.3,112.8,6.15,67.1,20.4,20.3,26.0,15.0,84.6,0.42,47.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-28,Circuito das Frutas-SP,solo_convencional,San Andreas,109,frutificacao,24.0,59.8,155.4,6.35,72.8,17.5,16.6,22.8,9.8,56.8,0.82,24.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-06,Circuito das Frutas-SP,solo_convencional,San Andreas,66,frutificacao,39.8,57.8,164.5,5.91,59.0,16.1,16.5,21.8,10.7,65.2,0.69,26.9,6.1,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-09,Circuito das Frutas-SP,solo_convencional,San Andreas,47,floracao,41.7,52.9,174.5,5.65,76.5,22.3,22.7,28.1,16.7,86.9,0.41,43.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-15,Circuito das Frutas-SP,solo_convencional,San Andreas,118,producao,40.3,38.0,84.6,6.17,74.6,16.8,18.1,23.8,13.2,76.8,0.53,33.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
