timestamp,polo,sistema,cultivar,dias_apos_transplante,fase,ce_ms_cm,ph,N,P,K,Ca,Mg,temp_solucao_c,od_mg_l,vazao_l_min,nivel_reservatorio_pct,temp_ar_c,temp_max_c,temp_min_c,umidade_relativa_pct,vpd_kpa,dli_mol_m2_d,origem_clima,ce_alvo_min,ce_alvo_max,classe_acao,motivo,saude_pct
2026-01-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,56,floracao,1.29,6.04,129.7,30.2,190.6,90.9,35.8,23.4,6.64,1.16,83.1,25.0,29.3,20.7,93.2,0.29,23.3,observado_horario_agregado,1.1,1.4,0,condições dentro do ideal,100
2026-12-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,117,producao,1.52,5.55,163.0,36.1,240.3,130.3,40.4,18.1,7.2,1.56,96.3,20.6,25.7,15.4,89.1,0.35,25.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-12-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,65,floracao,1.98,5.76,197.6,53.3,344.8,159.3,49.2,22.9,7.82,1.24,47.1,23.4,28.5,18.3,86.1,0.52,29.7,sazonal_sintetico,1.1,1.4,1,travar/corrigir: CE ou pH alto,88
2026-01-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,81,frutificacao,2.23,5.84,212.7,65.6,350.8,169.7,65.1,24.9,7.14,1.02,94.5,25.3,31.1,19.5,84.7,0.56,28.7,observado_horario_agregado,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-10-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,172,producao,1.57,5.91,160.9,42.4,262.4,124.4,43.5,20.6,8.74,1.27,45.9,20.5,25.8,15.2,72.8,0.73,29.4,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-05-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,15,vegetativo,1.03,7.17,113.3,27.8,167.3,88.9,26.2,22.5,7.37,0.74,79.0,20.8,29.6,12.1,71.9,0.7,21.2,sazonal_sintetico,0.9,1.2,1,travar/corrigir: CE ou pH alto,88
2026-07-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,38,floracao,1.13,6.04,105.3,29.7,183.5,85.2,29.4,17.4,9.6,1.28,75.3,18.0,22.5,13.6,64.4,0.75,15.7,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-01-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,170,producao,1.45,5.94,143.4,38.5,216.6,125.5,40.8,24.4,7.52,1.44,58.5,24.4,28.2,20.6,68.0,1.01,25.1,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-02-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,85,frutificacao,1.55,6.18,160.0,36.8,234.5,110.6,38.3,25.1,8.12,1.25,79.3,25.7,31.7,19.7,85.8,0.55,38.7,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-10-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,116,producao,1.64,5.77,165.5,46.0,292.2,127.5,40.9,18.1,8.14,1.18,96.7,18.6,24.6,12.7,79.8,0.5,24.4,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-10-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,129,producao,1.62,4.58,165.7,45.0,274.3,133.3,44.6,26.2,6.3,1.5,78.7,23.3,28.1,18.5,80.8,0.63,26.7,sazonal_sintetico,1.4,1.7,3,proteger: solução quente,82
2026-11-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,136,producao,1.5,4.87,148.6,38.3,254.4,119.3,36.6,19.2,8.29,1.15,52.4,19.1,26.7,11.5,83.1,0.47,29.0,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,138,producao,1.52,5.59,163.4,40.5,240.8,121.2,39.7,17.6,7.18,1.18,66.0,17.9,22.9,12.8,64.4,0.75,22.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-01-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,36,floracao,1.33,5.99,120.6,31.9,198.5,108.7,36.9,23.4,7.72,1.43,54.9,23.6,28.9,18.3,84.3,0.54,27.0,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-05-10,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,101,frutificacao,1.4,6.0,134.4,39.0,229.4,118.6,41.0,17.1,7.67,1.4,45.7,18.6,23.9,13.4,72.1,0.62,22.4,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-09-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,87,frutificacao,1.41,7.31,153.1,38.2,221.7,115.8,37.4,16.2,7.49,1.52,77.0,16.5,20.7,12.3,85.9,0.34,19.1,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-09-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,109,frutificacao,1.9,6.04,195.5,55.7,312.9,149.4,46.6,22.0,8.31,1.3,58.4,19.4,26.1,12.7,70.6,0.68,24.8,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-09-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,115,producao,1.6,6.16,167.5,44.3,264.3,128.2,41.8,17.5,9.38,1.21,81.7,17.0,23.2,10.8,64.8,0.67,18.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-02-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,143,producao,1.65,5.76,160.7,44.0,268.1,129.4,42.9,21.2,7.99,1.04,69.7,21.3,28.6,14.1,84.8,0.48,39.4,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-11-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,79,frutificacao,1.36,5.72,142.6,39.0,240.3,110.4,35.5,23.6,8.44,1.47,80.7,24.5,30.2,18.9,88.2,0.48,32.3,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-06-03,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,48,floracao,0.76,5.84,79.0,21.9,117.9,50.6,22.6,17.7,7.39,0.77,78.3,16.4,22.6,10.2,70.6,0.62,23.9,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-11-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,164,producao,1.49,6.01,156.2,42.3,233.2,112.2,40.2,21.3,7.59,0.89,87.7,20.7,27.4,14.0,71.5,0.73,24.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-11-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,51,floracao,1.18,5.91,124.5,32.5,201.1,88.9,30.0,21.4,7.2,1.31,74.6,21.3,28.4,14.2,71.0,0.76,31.3,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-12-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,17,vegetativo,1.84,5.72,192.8,52.6,279.6,155.9,54.1,19.9,8.92,1.31,78.4,19.3,26.3,12.2,86.3,0.41,24.7,sazonal_sintetico,0.9,1.2,1,travar/corrigir: CE ou pH alto,88
2026-04-08,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,68,frutificacao,1.59,5.56,141.7,42.9,259.9,124.4,39.9,20.2,7.38,1.57,46.8,19.2,25.3,13.1,82.9,0.48,25.2,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-01-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,124,producao,1.6,5.67,149.9,44.0,251.2,124.3,46.9,24.0,6.6,1.21,8.6,24.4,31.6,17.2,74.5,0.82,29.5,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-04-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,108,frutificacao,1.74,5.97,187.4,44.7,250.7,137.4,48.2,17.2,7.07,1.18,86.0,19.3,25.0,13.6,88.0,0.36,34.7,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-12-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,13,vegetativo,0.98,5.64,94.8,27.2,159.8,77.5,26.5,22.3,6.51,1.11,72.7,21.2,27.9,14.4,81.0,0.61,33.4,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-03-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,29,vegetativo,0.5,5.85,52.1,13.3,80.7,40.1,14.1,20.1,6.87,1.28,77.5,22.0,29.2,14.8,60.6,1.05,23.4,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-06-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,162,producao,1.64,5.86,168.7,44.7,273.8,132.0,48.3,17.2,7.65,1.52,98.6,18.4,23.8,13.1,70.9,0.69,14.9,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-05-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,67,frutificacao,0.89,5.72,87.0,25.2,137.1,69.3,22.7,20.1,9.0,0.95,52.4,21.8,30.0,13.6,72.8,0.75,23.7,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-10-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,36,floracao,1.36,5.13,143.6,35.3,206.0,99.6,35.8,22.4,6.3,1.34,64.1,22.8,29.3,16.4,65.3,0.94,22.6,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,65,floracao,1.39,5.6,141.3,35.9,233.9,111.7,41.3,22.7,7.15,1.06,65.3,23.8,29.1,18.5,75.3,0.79,33.7,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-05-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,170,producao,1.5,5.72,149.7,41.8,222.5,122.5,37.5,15.8,8.41,0.73,9.5,16.6,22.0,11.1,63.2,0.73,16.1,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,92,frutificacao,1.13,5.6,122.7,29.2,178.7,97.6,30.1,26.1,6.02,1.11,56.9,25.2,32.2,18.2,77.7,0.76,35.0,sazonal_sintetico,1.3,1.6,3,proteger: calor do ar,82
2026-11-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,46,floracao,1.28,5.67,130.7,32.0,196.5,99.9,35.2,24.7,8.08,1.29,57.4,24.0,30.2,17.7,70.8,0.9,22.3,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-05-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,177,producao,1.4,6.05,138.6,33.9,239.9,115.6,31.3,17.4,9.13,1.14,78.5,18.6,23.6,13.6,61.8,0.82,21.3,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-10-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,166,producao,1.4,5.71,132.5,41.2,251.6,116.5,38.3,17.0,8.31,1.44,72.3,18.7,22.8,14.7,70.8,0.68,29.8,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-05-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,148,producao,1.49,5.72,157.7,40.1,247.1,113.7,38.6,15.7,9.68,1.48,53.7,16.1,21.7,10.5,55.9,0.82,20.7,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-09-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,84,frutificacao,1.57,7.11,164.2,44.6,277.4,148.7,41.1,16.5,8.72,1.19,86.8,17.9,22.9,12.8,64.4,0.75,22.0,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-02-05,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,155,producao,1.68,4.65,163.2,45.1,284.9,131.5,40.7,22.9,6.81,1.5,67.4,25.2,29.6,20.7,95.6,0.26,32.4,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,75,frutificacao,1.55,7.49,154.3,39.3,281.3,114.5,44.8,17.9,8.66,1.55,83.2,18.6,23.6,13.6,61.8,0.82,21.3,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-01-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,73,frutificacao,1.34,5.69,132.4,34.5,228.3,109.4,34.2,25.5,7.73,0.86,91.1,27.4,34.7,20.2,62.4,1.52,42.7,observado_horario_agregado,1.3,1.6,3,proteger: calor do ar,82
2026-01-05,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,144,producao,1.46,5.65,137.8,34.0,232.7,109.7,43.0,22.8,6.31,1.36,82.3,22.1,26.1,18.1,86.1,0.41,36.4,observado_horario_agregado,1.4,1.7,0,condições dentro do ideal,100
2026-05-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,59,floracao,1.86,6.03,155.9,48.7,307.8,130.0,44.8,17.3,9.32,0.94,89.1,15.9,21.4,10.5,53.9,0.78,26.1,sazonal_sintetico,1.1,1.4,1,travar/corrigir: CE ou pH alto,88
2026-01-17,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,65,floracao,1.16,5.67,114.6,30.9,190.4,98.6,30.6,24.4,7.33,1.03,81.7,24.8,29.5,20.0,89.4,0.41,20.9,observado_horario_agregado,1.1,1.4,0,condições dentro do ideal,100
2026-10-08,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,141,producao,1.44,4.7,131.9,35.3,228.4,116.8,39.1,23.2,6.85,1.32,67.9,19.9,25.9,13.9,80.9,0.53,19.6,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-11-08,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,42,floracao,0.84,5.68,84.3,21.1,144.6,68.3,22.2,19.5,8.71,1.33,51.3,21.6,27.3,15.9,82.2,0.56,36.2,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-11-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,66,frutificacao,0.98,5.69,96.7,25.2,162.1,78.3,26.8,19.3,8.55,1.57,61.1,19.1,26.7,11.5,83.1,0.47,29.0,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,155,producao,1.66,6.11,173.9,45.1,276.6,136.2,40.8,14.9,7.6,0.91,61.5,15.3,21.7,8.8,62.5,0.67,19.5,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-02-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,132,producao,1.69,5.76,167.4,46.0,270.6,129.5,47.3,23.0,8.45,1.03,15.6,23.8,29.1,18.5,75.3,0.79,33.7,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-11-08,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,165,producao,1.69,5.54,150.4,40.2,268.6,139.1,47.9,20.4,8.62,1.49,71.3,21.6,27.3,15.9,82.2,0.56,36.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-07-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,107,frutificacao,1.43,5.59,132.6,39.9,244.3,112.0,38.7,19.0,8.07,1.18,23.9,19.7,26.0,13.5,66.1,0.77,22.0,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-12-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,8,vegetativo,0.96,5.88,98.2,28.8,155.8,73.4,25.2,23.1,7.42,1.37,91.8,23.4,28.5,18.3,86.1,0.52,29.7,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-04-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,75,frutificacao,2.41,5.76,220.9,59.6,408.0,195.1,63.4,20.8,8.33,1.12,87.5,21.8,28.4,15.1,78.6,0.63,24.2,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-12-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,44,floracao,1.37,5.97,134.5,40.2,238.0,102.0,38.1,26.4,7.2,1.38,65.5,23.8,30.6,17.0,82.7,0.61,38.3,sazonal_sintetico,1.1,1.4,3,proteger: solução quente,82
2026-05-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,27,vegetativo,0.57,5.74,56.1,16.5,95.3,44.0,15.6,17.0,7.57,1.73,92.5,16.9,24.3,9.6,59.1,0.79,24.0,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,110,frutificacao,0.72,6.04,69.3,19.6,124.3,61.7,20.4,14.2,9.47,1.04,59.4,16.1,21.7,10.5,55.9,0.82,20.7,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,10,vegetativo,1.31,6.02,137.1,34.3,203.0,107.6,33.5,18.1,9.3,1.2,54.5,17.0,22.3,11.8,60.1,0.78,19.4,sazonal_sintetico,0.9,1.2,1,travar/corrigir: CE ou pH alto,88
2026-10-21,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,38,floracao,0.94,6.14,85.4,24.4,148.5,72.6,25.3,17.9,7.93,1.65,51.7,16.7,24.1,9.2,73.7,0.56,22.1,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-10-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,166,producao,1.62,5.61,165.6,43.5,276.5,128.7,42.4,22.4,7.18,1.21,19.1,21.3,26.5,16.1,76.4,0.67,15.6,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,122,producao,1.69,6.2,176.7,47.9,280.0,141.5,46.3,15.8,9.45,1.24,7.7,17.5,24.3,10.8,59.8,0.82,17.8,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-11-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,154,producao,0.88,5.64,91.0,23.1,170.8,67.0,22.9,23.5,7.86,0.33,65.5,23.0,29.1,17.0,70.2,0.82,19.9,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,99,frutificacao,1.9,5.77,204.3,50.6,360.9,151.1,53.6,15.9,8.81,1.17,80.8,18.5,25.2,11.9,75.7,0.59,13.7,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-04-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,136,producao,0.83,6.05,80.2,21.7,137.7,70.0,20.6,20.7,7.35,1.19,94.6,20.7,25.4,16.0,65.8,0.88,32.0,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-04-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,129,producao,2.46,5.89,243.0,64.3,412.8,214.2,65.9,21.4,7.91,0.99,68.2,21.2,26.9,15.4,71.4,0.73,20.5,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-01-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,115,producao,1.61,5.08,153.8,44.0,263.9,143.2,38.7,28.9,5.82,1.39,51.5,27.4,34.7,20.2,62.4,1.52,42.7,observado_horario_agregado,1.4,1.7,3,proteger: calor do ar,82
2026-08-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,75,frutificacao,1.48,6.92,169.7,41.6,237.5,123.1,40.2,16.6,8.81,0.89,48.1,15.4,22.6,8.2,66.6,0.61,19.6,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-09-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,132,producao,1.48,5.95,140.9,39.0,229.4,124.7,36.8,16.6,9.0,1.55,59.7,17.7,24.2,11.1,66.3,0.71,17.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-09-05,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,97,frutificacao,1.51,4.65,144.3,42.6,249.2,127.0,39.5,20.7,8.16,1.3,98.2,20.3,27.4,13.2,57.6,0.97,16.1,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-01-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,29,vegetativo,1.14,5.76,111.4,28.7,194.9,91.0,32.2,25.9,6.87,0.93,93.4,25.5,33.0,17.9,84.7,0.58,36.9,sazonal_sintetico,0.9,1.2,3,proteger: calor do ar,82
2026-06-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,56,floracao,1.3,5.79,129.5,34.5,222.1,108.6,35.7,14.7,8.44,1.2,14.9,16.0,21.1,11.0,58.4,0.74,19.4,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,175,producao,1.42,5.92,142.0,35.0,229.7,115.1,41.3,19.6,8.77,1.37,86.5,19.4,25.8,13.1,72.6,0.67,24.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-05-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,61,floracao,1.58,5.82,151.4,40.8,252.7,122.5,48.3,17.5,9.47,1.01,57.3,18.9,26.0,11.8,68.9,0.76,19.5,sazonal_sintetico,1.1,1.4,1,travar/corrigir: CE ou pH alto,88
2026-10-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,178,producao,1.68,5.82,175.8,44.8,291.4,141.0,48.3,20.8,7.64,1.26,90.7,20.8,28.6,12.9,86.0,0.42,26.8,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-12-10,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,130,producao,1.48,7.31,165.8,39.0,222.3,139.9,39.4,24.5,6.23,1.32,50.1,24.0,28.9,19.2,70.7,0.9,35.4,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-06-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,7,vegetativo,1.01,6.16,97.7,27.3,155.4,83.7,29.3,17.9,7.15,1.13,47.1,16.7,23.2,10.2,69.3,0.61,21.6,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-10-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,107,frutificacao,1.9,6.1,180.0,53.3,298.9,139.4,48.0,20.5,8.27,1.02,65.4,19.9,25.8,14.0,81.1,0.54,28.4,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-02-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,37,floracao,1.11,6.17,100.7,33.6,176.7,85.0,27.4,25.0,6.93,1.18,23.2,24.4,30.9,17.8,82.7,0.59,30.7,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-08-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,28,vegetativo,1.14,6.03,117.1,29.8,197.0,98.3,28.6,15.4,7.55,1.18,66.1,16.6,24.0,9.2,65.6,0.67,18.9,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-08-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,110,frutificacao,1.04,5.92,97.5,29.3,171.5,86.3,29.6,16.0,7.31,0.93,49.2,16.0,21.8,10.2,63.9,0.67,19.4,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-06-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,177,producao,1.59,5.04,148.8,44.0,255.6,129.8,40.5,15.0,8.66,1.44,59.0,14.7,20.1,9.3,54.6,0.76,15.3,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-04-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,35,vegetativo,0.95,6.04,90.1,24.8,166.9,73.9,22.9,21.4,6.44,1.12,63.2,21.2,27.4,14.9,70.5,0.76,25.9,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-03-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,69,frutificacao,2.1,6.09,222.0,55.0,329.5,151.9,57.1,20.0,8.81,1.33,59.4,20.5,27.3,13.6,82.5,0.53,37.6,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-06-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,37,floracao,1.79,6.18,172.6,48.9,329.8,143.5,46.8,16.9,9.59,1.01,55.5,15.7,21.0,10.4,67.2,0.67,14.1,sazonal_sintetico,1.1,1.4,1,travar/corrigir: CE ou pH alto,88
2026-04-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,156,producao,1.18,5.69,106.1,31.6,193.5,91.3,32.7,18.9,7.18,1.15,55.7,19.7,26.0,13.4,69.6,0.72,15.7,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-08-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,58,floracao,0.74,5.52,61.5,19.7,134.4,55.4,20.6,16.5,8.56,1.55,93.2,16.2,20.3,12.1,63.4,0.69,17.5,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-08-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,66,frutificacao,1.02,5.97,101.7,28.7,169.3,91.3,26.5,14.1,8.37,1.86,93.6,15.5,22.2,8.7,55.8,0.79,19.5,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-12-08,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,121,producao,1.49,6.81,134.6,45.7,262.8,112.3,41.7,24.7,6.25,1.47,83.5,24.0,30.9,17.0,90.1,0.39,34.0,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-07-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,107,frutificacao,2.25,5.87,233.4,64.6,387.5,189.3,53.6,15.4,9.05,1.28,57.4,15.3,21.1,9.5,69.8,0.57,19.4,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
